name,curve,bittransposed,transformation,Total Entropy,count,mean,std,min,25%,50%,75%,max,diff count,diff mean,diff std,diff min,diff 25%,diff 50%,diff 75%,diff max
s22_e013_1arc_v3.se,Gray,False,BWT,0.05298055370293486,8389184.0,0.2373282073679633,2.295723333490238,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,3.2336647233964215,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.se,Hilbert,False,None,0.0810717583111739,4194304.0,6.9072487354278564,27.38846174569216,-8.0,0.0,0.0,0.0,272.0,4194303.0,4.2915354470099084e-05,0.6250771996919757,-27.0,0.0,0.0,0.0,29.0
s22_e013_1arc_v3.se,Morton,False,None,0.0810717583111739,4194304.0,6.9072487354278564,27.38846174569186,-8.0,0.0,0.0,0.0,272.0,4194303.0,0.0,1.1085677589821428,-213.0,0.0,0.0,0.0,166.0
s22_e013_1arc_v3.se,Morton,True,None,0.04226015173837182,4194304.0,-1.4394640922546387,2788.954693117201,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,3968.7739476874613,-65535.0,0.0,0.0,0.0,65533.0
s22_e013_1arc_v3.se,Gray,True,BWT,0.05584988933011129,8389184.0,2.4811254586858507,19.096164412918803,0.0,0.0,0.0,0.0,255.0,8389183.0,5.960055943469108e-07,15.686962432413743,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.se,Hilbert,True,None,0.0422632067625874,4194304.0,-0.5842604637145996,2868.2974790109142,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,4073.857140781821,-65535.0,0.0,0.0,0.0,65535.0
s22_e013_1arc_v3.se,Raster,True,None,0.0460378670223399,4194304.0,-3.376959800720215,3015.273815484444,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,4282.436363757771,-65535.0,0.0,0.0,0.0,65535.0
s22_e013_1arc_v3.se,Gray,False,None,0.0810717583111739,4194304.0,6.9072487354278564,27.388461745691927,-8.0,0.0,0.0,0.0,272.0,4194303.0,0.0,1.2580735939520997,-212.0,0.0,0.0,0.0,212.0
s22_e013_1arc_v3.se,Gray,True,None,0.04226261235586727,4194304.0,2.2156665325164795,2873.625556875613,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,4053.240975720734,-65535.0,0.0,0.0,0.0,65534.0
s22_e013_1arc_v3.se,Hilbert,True,BWT,0.0552214941933586,8389184.0,2.515016597561813,19.285095867423422,0.0,0.0,0.0,0.0,255.0,8389183.0,7.032866013293547e-06,15.71850089029562,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.se,Raster,False,None,0.0810717583111739,4194304.0,6.9072487354278564,27.388461745691774,-8.0,0.0,0.0,0.0,272.0,4194303.0,0.0,2.1789834855651113,-187.0,0.0,0.0,0.0,25.0
s22_e013_1arc_v3.se,Raster,True,BWT,0.06189162620620009,8389184.0,2.5816897090348716,19.394424996248645,0.0,0.0,0.0,0.0,255.0,8389183.0,-1.1920111886938215e-07,16.163237830844558,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.se,Raster,False,BWT,0.047600196134509394,8389184.0,0.180688968080805,2.711110406482426,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,3.777776369568036,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.se,Hilbert,False,BWT,0.04893122690103625,8389184.0,0.16254310311944523,1.5864283526647198,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,2.215020760328559,-254.0,0.0,0.0,0.0,254.0
s22_e013_1arc_v3.se,Morton,True,BWT,0.05565103210009329,8389184.0,2.4872898246122626,19.162064967276724,0.0,0.0,0.0,0.0,255.0,8389183.0,2.503223496257025e-06,15.791646003773232,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.sw,Gray,True,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Raster,True,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Hilbert,True,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Hilbert,False,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Hilbert,False,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Raster,True,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Gray,False,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Morton,False,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Morton,True,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Gray,True,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Gray,False,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Morton,True,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Morton,False,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Raster,False,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e013_1arc_v3.sw,Raster,False,BWT,1.8540815026981887e-05,8389184.0,2.2886612094811605e-05,0.00873431120806501,0.0,0.0,0.0,0.0,4.0,8389183.0,-2.384022377387643e-07,0.01233290905468222,-4.0,0.0,0.0,0.0,4.0
s22_e013_1arc_v3.sw,Hilbert,True,None,0.0,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22_e014_1arc_v3.ne,Hilbert,True,None,0.3467701837361929,4194304.0,5.357249021530151,8822.926890586086,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,-0.0037324437457188953,12524.622740623628,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.ne,Morton,False,None,0.5978687187303063,4194304.0,842.5499770641327,330.67351456368243,364.0,673.0,775.0,871.0,2559.0,4194303.0,7.724763804617835e-05,9.918748266657454,-1972.0,-1.0,0.0,1.0,1696.0
s22_e014_1arc_v3.ne,Morton,True,None,0.34673508669467473,4194304.0,-3.40311336517334,8725.145577847938,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,0.002308607651855386,12365.812322388832,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.ne,Raster,True,None,0.3767473344993074,4194304.0,2.0212135314941406,9290.413068395806,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,0.0015008453132737429,13164.653674164525,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.ne,Gray,True,None,0.34674116151395257,4194304.0,-5.947353839874268,8850.576313513131,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,-0.00632023962026587,12479.842316015322,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.ne,Gray,False,BWT,0.3612461243827814,8389184.0,8.229475119391827,33.41103966258313,0.0,0.0,0.0,3.0,255.0,8389183.0,-2.384022377387643e-07,48.4786086976374,-255.0,-3.0,0.0,3.0,255.0
s22_e014_1arc_v3.ne,Hilbert,True,BWT,0.3940757426132991,8389184.0,24.251595149182567,55.371432654697735,0.0,0.0,0.0,7.0,255.0,8389183.0,-2.384022377387643e-07,48.08590820445238,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.ne,Raster,False,BWT,0.30645564394484215,8389184.0,7.6235265551452915,31.986311045964307,0.0,0.0,0.0,2.0,255.0,8389183.0,-2.384022377387643e-07,46.4229042848321,-255.0,-2.0,0.0,2.0,255.0
s22_e014_1arc_v3.ne,Raster,False,None,0.5978687187303063,4194304.0,842.5499770641327,330.67351456368243,364.0,673.0,775.0,871.0,2559.0,4194303.0,7.724763804617835e-05,7.794059986317541,-426.0,-1.0,0.0,1.0,254.0
s22_e014_1arc_v3.ne,Gray,True,BWT,0.39632123411804837,8389184.0,23.71003151200403,54.63353211181766,0.0,0.0,0.0,6.0,255.0,8389183.0,-2.384022377387643e-07,47.28386907806185,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.ne,Raster,True,BWT,0.4294807967837933,8389184.0,24.745199652314216,55.52177585410913,0.0,0.0,0.0,10.0,255.0,8389183.0,-2.384022377387643e-07,47.61411802889164,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.ne,Hilbert,False,BWT,0.3253290853674734,8389184.0,7.51155595109131,32.6604141421967,0.0,0.0,0.0,2.0,255.0,8389183.0,-2.384022377387643e-07,47.3214281793211,-255.0,-2.0,0.0,2.0,255.0
s22_e014_1arc_v3.ne,Morton,True,BWT,0.39368403375978334,8389184.0,23.65417649678443,54.69060180499592,0.0,0.0,0.0,6.0,255.0,8389183.0,-2.384022377387643e-07,47.25841084665101,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.ne,Morton,False,BWT,0.35238028188766124,8389184.0,7.906915738169529,32.996899928885476,0.0,0.0,0.0,3.0,255.0,8389183.0,-2.384022377387643e-07,47.83573609516108,-255.0,-3.0,0.0,3.0,255.0
s22_e014_1arc_v3.ne,Hilbert,False,None,0.5978687187303063,4194304.0,842.5499770641327,330.6735145636823,364.0,673.0,775.0,871.0,2559.0,4194303.0,9.727480346555792e-05,4.504370012292744,-119.0,-1.0,0.0,1.0,141.0
s22_e014_1arc_v3.ne,Gray,False,None,0.5978687187303063,4194304.0,842.5499770641327,330.6735145636825,364.0,673.0,775.0,871.0,2559.0,4194303.0,1.1444094525359756e-05,12.585628444592707,-1965.0,-1.0,0.0,1.0,1972.0
s22_e014_1arc_v3.nw,Morton,True,None,0.364573756963855,4194304.0,-3.9661314487457275,9153.379546880975,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,-0.003376246303617073,12971.759039015013,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.nw,Raster,False,BWT,0.335905133000453,8389184.0,7.210802981553391,28.024100130598086,0.0,0.0,0.0,2.0,255.0,8389183.0,-2.384022377387643e-07,40.81647510771595,-255.0,-2.0,0.0,2.0,255.0
s22_e014_1arc_v3.nw,Hilbert,True,None,0.364576201214943,4194304.0,-3.5382027626037598,9254.875684283847,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,0.001735449251043618,13156.87502464316,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.nw,Hilbert,False,None,0.5985430679060808,4194304.0,571.0329821109772,334.3430282607854,131.0,412.0,507.0,620.0,2532.0,4194303.0,6.222726398164367e-05,4.520159437129492,-140.0,-1.0,0.0,1.0,142.0
s22_e014_1arc_v3.nw,Gray,False,None,0.5985430679060808,4194304.0,571.0329821109772,334.34302826078533,131.0,412.0,507.0,620.0,2532.0,4194303.0,-5.960465898624873e-06,11.499386247258139,-1607.0,-2.0,0.0,2.0,1609.0
s22_e014_1arc_v3.nw,Morton,False,BWT,0.3836674073843708,8389184.0,7.092355585477682,25.92065573699487,0.0,0.0,0.0,3.0,255.0,8389183.0,-2.384022377387643e-07,37.882898810949655,-255.0,-3.0,0.0,3.0,255.0
s22_e014_1arc_v3.nw,Raster,False,None,0.5985430679060808,4194304.0,571.0329821109772,334.34302826078533,131.0,412.0,507.0,620.0,2532.0,4194303.0,9.608271028583295e-05,21.84651928104241,-2106.0,-1.0,0.0,1.0,113.0
s22_e014_1arc_v3.nw,Gray,False,BWT,0.39270530982841095,8389184.0,7.6631956099663565,26.759044392245396,0.0,0.0,0.0,4.0,255.0,8389183.0,-2.384022377387643e-07,39.22468302484201,-255.0,-4.0,0.0,4.0,255.0
s22_e014_1arc_v3.nw,Gray,True,None,0.3645742443195274,4194304.0,-3.1833577156066895,9287.431423639899,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,0.0041272650068438065,13109.825775966467,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.nw,Morton,True,BWT,0.41952223150110607,8389184.0,26.34318629797606,57.61927405406997,0.0,0.0,0.0,11.0,255.0,8389183.0,-2.384022377387643e-07,49.84535995156893,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.nw,Raster,True,BWT,0.4599717802109987,8389184.0,27.82731848532587,58.862688467475174,0.0,0.0,0.0,15.0,255.0,8389183.0,-2.384022377387643e-07,50.94401699325923,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.nw,Raster,True,None,0.3988720846891105,4194304.0,2.2552311420440674,9746.902990488572,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,-0.0036327847558938874,13806.672308344112,-65535.0,0.0,0.0,0.0,65535.0
