bytes,name,curve,compression,bittransposed
3164840,s30_e023_1arc_v3.sw,Raster,LZ77,False
2922350,s30_e023_1arc_v3.sw,Raster,LZO,False
3652951,s30_e023_1arc_v3.sw,Raster,LZW,False
3115900,s30_e023_1arc_v3.sw,Morton,BWT77,False
2085689,s30_e023_1arc_v3.sw,Morton,BWTW,False
1531281,s30_e023_1arc_v3.sw,Morton,BZIP2,False
2285354,s30_e023_1arc_v3.sw,Morton,GZIP,False
6695380,s30_e023_1arc_v3.sw,Morton,HFF,False
3187799,s30_e023_1arc_v3.sw,Morton,LZ77,False
2745927,s30_e023_1arc_v3.sw,Morton,LZO,False
2549896,s30_e023_1arc_v3.sw,Morton,LZW,False
8670468,s30_e023_1arc_v3.sw,Morton,RLE,False
7915782,s30_e023_1arc_v3.sw,Raster,RLE,False
2759293,s30_e024_1arc_v3.ne,Raster,BWT77,False
1720466,s30_e024_1arc_v3.ne,Raster,BWTW,False
1263426,s30_e024_1arc_v3.ne,Raster,BZIP2,False
3218751,s30_e024_1arc_v3.ne,Gray,BWT77,False
2153550,s30_e024_1arc_v3.ne,Gray,BWTW,False
1570804,s30_e024_1arc_v3.ne,Gray,BZIP2,False
2301141,s30_e024_1arc_v3.ne,Gray,GZIP,False
5940354,s30_e024_1arc_v3.ne,Gray,HFF,False
3207401,s30_e024_1arc_v3.ne,Gray,LZ77,False
2744282,s30_e024_1arc_v3.ne,Gray,LZO,False
2577318,s30_e024_1arc_v3.ne,Gray,LZW,False
8429895,s30_e024_1arc_v3.ne,Gray,RLE,False
2163099,s30_e024_1arc_v3.ne,Raster,GZIP,False
2882225,s30_e024_1arc_v3.ne,Hilbert,BWT77,False
1848214,s30_e024_1arc_v3.ne,Hilbert,BWTW,False
1356398,s30_e024_1arc_v3.ne,Hilbert,BZIP2,False
2098515,s30_e024_1arc_v3.ne,Hilbert,GZIP,False
5940354,s30_e024_1arc_v3.ne,Hilbert,HFF,False
2968325,s30_e024_1arc_v3.ne,Hilbert,LZ77,False
2564004,s30_e024_1arc_v3.ne,Hilbert,LZO,False
2359689,s30_e024_1arc_v3.ne,Hilbert,LZW,False
7883205,s30_e024_1arc_v3.ne,Hilbert,RLE,False
5940354,s30_e024_1arc_v3.ne,Raster,HFF,False
3022453,s30_e024_1arc_v3.ne,Raster,LZ77,False
2695983,s30_e024_1arc_v3.ne,Raster,LZO,False
3048337,s30_e024_1arc_v3.ne,Raster,LZW,False
3120255,s30_e024_1arc_v3.ne,Morton,BWT77,False
2068358,s30_e024_1arc_v3.ne,Morton,BWTW,False
1510560,s30_e024_1arc_v3.ne,Morton,BZIP2,False
2244391,s30_e024_1arc_v3.ne,Morton,GZIP,False
5940354,s30_e024_1arc_v3.ne,Morton,HFF,False
3139674,s30_e024_1arc_v3.ne,Morton,LZ77,False
2696030,s30_e024_1arc_v3.ne,Morton,LZO,False
2519071,s30_e024_1arc_v3.ne,Morton,LZW,False
8390865,s30_e024_1arc_v3.ne,Morton,RLE,False
7583553,s30_e024_1arc_v3.ne,Raster,RLE,False
2993195,s30_e024_1arc_v3.nw,Raster,BWT77,False
1968169,s30_e024_1arc_v3.nw,Raster,BWTW,False
1429081,s30_e024_1arc_v3.nw,Raster,BZIP2,False
3560323,s30_e024_1arc_v3.nw,Gray,BWT77,False
2462213,s30_e024_1arc_v3.nw,Gray,BWTW,False
1789295,s30_e024_1arc_v3.nw,Gray,BZIP2,False
2646041,s30_e024_1arc_v3.nw,Gray,GZIP,False
6230381,s30_e024_1arc_v3.nw,Gray,HFF,False
3591565,s30_e024_1arc_v3.nw,Gray,LZ77,False
3061024,s30_e024_1arc_v3.nw,Gray,LZO,False
2923099,s30_e024_1arc_v3.nw,Gray,LZW,False
9318675,s30_e024_1arc_v3.nw,Gray,RLE,False
2530386,s30_e024_1arc_v3.nw,Raster,GZIP,False
3172014,s30_e024_1arc_v3.nw,Hilbert,BWT77,False
2135718,s30_e024_1arc_v3.nw,Hilbert,BWTW,False
1560135,s30_e024_1arc_v3.nw,Hilbert,BZIP2,False
2446476,s30_e024_1arc_v3.nw,Hilbert,GZIP,False
6230381,s30_e024_1arc_v3.nw,Hilbert,HFF,False
3314871,s30_e024_1arc_v3.nw,Hilbert,LZ77,False
2895105,s30_e024_1arc_v3.nw,Hilbert,LZO,False
2698328,s30_e024_1arc_v3.nw,Hilbert,LZW,False
8890083,s30_e024_1arc_v3.nw,Hilbert,RLE,False
6230381,s30_e024_1arc_v3.nw,Raster,HFF,False
3310353,s30_e024_1arc_v3.nw,Raster,LZ77,False
3071458,s30_e024_1arc_v3.nw,Raster,LZO,False
3579144,s30_e024_1arc_v3.nw,Raster,LZW,False
3454256,s30_e024_1arc_v3.nw,Morton,BWT77,False
2375008,s30_e024_1arc_v3.nw,Morton,BWTW,False
1722089,s30_e024_1arc_v3.nw,Morton,BZIP2,False
2586954,s30_e024_1arc_v3.nw,Morton,GZIP,False
6230381,s30_e024_1arc_v3.nw,Morton,HFF,False
3500353,s30_e024_1arc_v3.nw,Morton,LZ77,False
3019655,s30_e024_1arc_v3.nw,Morton,LZO,False
2853841,s30_e024_1arc_v3.nw,Morton,LZW,False
9298539,s30_e024_1arc_v3.nw,Morton,RLE,False
8610552,s30_e024_1arc_v3.nw,Raster,RLE,False
3245552,s30_e024_1arc_v3.se,Raster,BWT77,False
2170795,s30_e024_1arc_v3.se,Raster,BWTW,False
1551411,s30_e024_1arc_v3.se,Raster,BZIP2,False
3827882,s30_e024_1arc_v3.se,Gray,BWT77,False
2669559,s30_e024_1arc_v3.se,Gray,BWTW,False
1926397,s30_e024_1arc_v3.se,Gray,BZIP2,False
2834982,s30_e024_1arc_v3.se,Gray,GZIP,False
6687729,s30_e024_1arc_v3.se,Gray,HFF,False
3857892,s30_e024_1arc_v3.se,Gray,LZ77,False
3231386,s30_e024_1arc_v3.se,Gray,LZO,False
3144858,s30_e024_1arc_v3.se,Gray,LZW,False
9620811,s30_e024_1arc_v3.se,Gray,RLE,False
2842907,s30_e024_1arc_v3.se,Raster,GZIP,False
3405032,s30_e024_1arc_v3.se,Hilbert,BWT77,False
2324788,s30_e024_1arc_v3.se,Hilbert,BWTW,False
1683348,s30_e024_1arc_v3.se,Hilbert,BZIP2,False
2634387,s30_e024_1arc_v3.se,Hilbert,GZIP,False
6687729,s30_e024_1arc_v3.se,Hilbert,HFF,False
3553006,s30_e024_1arc_v3.se,Hilbert,LZ77,False
3057792,s30_e024_1arc_v3.se,Hilbert,LZO,False
2909218,s30_e024_1arc_v3.se,Hilbert,LZW,False
9229446,s30_e024_1arc_v3.se,Hilbert,RLE,False
6687729,s30_e024_1arc_v3.se,Raster,HFF,False
3598126,s30_e024_1arc_v3.se,Raster,LZ77,False
3344841,s30_e024_1arc_v3.se,Raster,LZO,False
4114619,s30_e024_1arc_v3.se,Raster,LZW,False
3707012,s30_e024_1arc_v3.se,Morton,BWT77,False
2574931,s30_e024_1arc_v3.se,Morton,BWTW,False
1857303,s30_e024_1arc_v3.se,Morton,BZIP2,False
2777786,s30_e024_1arc_v3.se,Morton,GZIP,False
6687729,s30_e024_1arc_v3.se,Morton,HFF,False
3774545,s30_e024_1arc_v3.se,Morton,LZ77,False
3185678,s30_e024_1arc_v3.se,Morton,LZO,False
3070059,s30_e024_1arc_v3.se,Morton,LZW,False
9601386,s30_e024_1arc_v3.se,Morton,RLE,False
8980584,s30_e024_1arc_v3.se,Raster,RLE,False
2821266,s30_e024_1arc_v3.sw,Raster,BWT77,False
1797130,s30_e024_1arc_v3.sw,Raster,BWTW,False
1309473,s30_e024_1arc_v3.sw,Raster,BZIP2,False
3328022,s30_e024_1arc_v3.sw,Gray,BWT77,False
2262145,s30_e024_1arc_v3.sw,Gray,BWTW,False
1646552,s30_e024_1arc_v3.sw,Gray,BZIP2,False
2421399,s30_e024_1arc_v3.sw,Gray,GZIP,False
5883070,s30_e024_1arc_v3.sw,Gray,HFF,False
3328083,s30_e024_1arc_v3.sw,Gray,LZ77,False
2856642,s30_e024_1arc_v3.sw,Gray,LZO,False
2714751,s30_e024_1arc_v3.sw,Gray,LZW,False
8713734,s30_e024_1arc_v3.sw,Gray,RLE,False
2280236,s30_e024_1arc_v3.sw,Raster,GZIP,False
2968229,s30_e024_1arc_v3.sw,Hilbert,BWT77,False
1946158,s30_e024_1arc_v3.sw,Hilbert,BWTW,False
1422679,s30_e024_1arc_v3.sw,Hilbert,BZIP2,False
2224879,s30_e024_1arc_v3.sw,Hilbert,GZIP,False
5883070,s30_e024_1arc_v3.sw,Hilbert,HFF,False
3086887,s30_e024_1arc_v3.sw,Hilbert,LZ77,False
2682070,s30_e024_1arc_v3.sw,Hilbert,LZO,False
2494620,s30_e024_1arc_v3.sw,Hilbert,LZW,False
8220552,s30_e024_1arc_v3.sw,Hilbert,RLE,False
5883070,s30_e024_1arc_v3.sw,Raster,HFF,False
3091330,s30_e024_1arc_v3.sw,Raster,LZ77,False
2816116,s30_e024_1arc_v3.sw,Raster,LZO,False
3214255,s30_e024_1arc_v3.sw,Raster,LZW,False
3226963,s30_e024_1arc_v3.sw,Morton,BWT77,False
2176094,s30_e024_1arc_v3.sw,Morton,BWTW,False
1586916,s30_e024_1arc_v3.sw,Morton,BZIP2,False
2368074,s30_e024_1arc_v3.sw,Morton,GZIP,False
5883070,s30_e024_1arc_v3.sw,Morton,HFF,False
3255353,s30_e024_1arc_v3.sw,Morton,LZ77,False
2808392,s30_e024_1arc_v3.sw,Morton,LZO,False
2640693,s30_e024_1arc_v3.sw,Morton,LZW,False
8683518,s30_e024_1arc_v3.sw,Morton,RLE,False
7912536,s30_e024_1arc_v3.sw,Raster,RLE,False
2785295,s30_e025_1arc_v3.ne,Raster,BWT77,False
1750020,s30_e025_1arc_v3.ne,Raster,BWTW,False
1286154,s30_e025_1arc_v3.ne,Raster,BZIP2,False
3236975,s30_e025_1arc_v3.ne,Gray,BWT77,False
2175771,s30_e025_1arc_v3.ne,Gray,BWTW,False
1592059,s30_e025_1arc_v3.ne,Gray,BZIP2,False
2358582,s30_e025_1arc_v3.ne,Gray,GZIP,False
6394236,s30_e025_1arc_v3.ne,Gray,HFF,False
3264150,s30_e025_1arc_v3.ne,Gray,LZ77,False
2789562,s30_e025_1arc_v3.ne,Gray,LZO,False
2669442,s30_e025_1arc_v3.ne,Gray,LZW,False
8437173,s30_e025_1arc_v3.ne,Gray,RLE,False
2182811,s30_e025_1arc_v3.ne,Raster,GZIP,False
2887968,s30_e025_1arc_v3.ne,Hilbert,BWT77,False
1853269,s30_e025_1arc_v3.ne,Hilbert,BWTW,False
1358696,s30_e025_1arc_v3.ne,Hilbert,BZIP2,False
2147312,s30_e025_1arc_v3.ne,Hilbert,GZIP,False
6394236,s30_e025_1arc_v3.ne,Hilbert,HFF,False
3008877,s30_e025_1arc_v3.ne,Hilbert,LZ77,False
2599922,s30_e025_1arc_v3.ne,Hilbert,LZO,False
2431718,s30_e025_1arc_v3.ne,Hilbert,LZW,False
7860846,s30_e025_1arc_v3.ne,Hilbert,RLE,False
6394236,s30_e025_1arc_v3.ne,Raster,HFF,False
3044402,s30_e025_1arc_v3.ne,Raster,LZ77,False
2717409,s30_e025_1arc_v3.ne,Raster,LZO,False
3019788,s30_e025_1arc_v3.ne,Raster,LZW,False
3146287,s30_e025_1arc_v3.ne,Morton,BWT77,False
2096195,s30_e025_1arc_v3.ne,Morton,BWTW,False
1536343,s30_e025_1arc_v3.ne,Morton,BZIP2,False
2301181,s30_e025_1arc_v3.ne,Morton,GZIP,False
6394236,s30_e025_1arc_v3.ne,Morton,HFF,False
3192719,s30_e025_1arc_v3.ne,Morton,LZ77,False
2745727,s30_e025_1arc_v3.ne,Morton,LZO,False
2604345,s30_e025_1arc_v3.ne,Morton,LZW,False
8443077,s30_e025_1arc_v3.ne,Morton,RLE,False
7666365,s30_e025_1arc_v3.ne,Raster,RLE,False
2803850,s30_e025_1arc_v3.nw,Raster,BWT77,False
1765658,s30_e025_1arc_v3.nw,Raster,BWTW,False
1290500,s30_e025_1arc_v3.nw,Raster,BZIP2,False
3279607,s30_e025_1arc_v3.nw,Gray,BWT77,False
2205481,s30_e025_1arc_v3.nw,Gray,BWTW,False
1612071,s30_e025_1arc_v3.nw,Gray,BZIP2,False
2380487,s30_e025_1arc_v3.nw,Gray,GZIP,False
6625690,s30_e025_1arc_v3.nw,Gray,HFF,False
3298385,s30_e025_1arc_v3.nw,Gray,LZ77,False
2794774,s30_e025_1arc_v3.nw,Gray,LZO,False
2703556,s30_e025_1arc_v3.nw,Gray,LZW,False
8393622,s30_e025_1arc_v3.nw,Gray,RLE,False
2312211,s30_e025_1arc_v3.nw,Raster,GZIP,False
2916755,s30_e025_1arc_v3.nw,Hilbert,BWT77,False
1877238,s30_e025_1arc_v3.nw,Hilbert,BWTW,False
1367849,s30_e025_1arc_v3.nw,Hilbert,BZIP2,False
2158851,s30_e025_1arc_v3.nw,Hilbert,GZIP,False
6625690,s30_e025_1arc_v3.nw,Hilbert,HFF,False
3029991,s30_e025_1arc_v3.nw,Hilbert,LZ77,False
2598969,s30_e025_1arc_v3.nw,Hilbert,LZO,False
2453032,s30_e025_1arc_v3.nw,Hilbert,LZW,False
7808187,s30_e025_1arc_v3.nw,Hilbert,RLE,False
6625690,s30_e025_1arc_v3.nw,Raster,HFF,False
3131412,s30_e025_1arc_v3.nw,Raster,LZ77,False
2828685,s30_e025_1arc_v3.nw,Raster,LZO,False
3473069,s30_e025_1arc_v3.nw,Raster,LZW,False
3180538,s30_e025_1arc_v3.nw,Morton,BWT77,False
2119222,s30_e025_1arc_v3.nw,Morton,BWTW,False
1547609,s30_e025_1arc_v3.nw,Morton,BZIP2,False
2318008,s30_e025_1arc_v3.nw,Morton,GZIP,False
6625690,s30_e025_1arc_v3.nw,Morton,HFF,False
3210445,s30_e025_1arc_v3.nw,Morton,LZ77,False
2745229,s30_e025_1arc_v3.nw,Morton,LZO,False
2626481,s30_e025_1arc_v3.nw,Morton,LZW,False
8377494,s30_e025_1arc_v3.nw,Morton,RLE,False
7598253,s30_e025_1arc_v3.nw,Raster,RLE,False
2809812,s30_e025_1arc_v3.se,Raster,BWT77,False
1755920,s30_e025_1arc_v3.se,Raster,BWTW,False
1275956,s30_e025_1arc_v3.se,Raster,BZIP2,False
3366278,s30_e025_1arc_v3.se,Gray,BWT77,False
2268471,s30_e025_1arc_v3.se,Gray,BWTW,False
1652653,s30_e025_1arc_v3.se,Gray,BZIP2,False
2466615,s30_e025_1arc_v3.se,Gray,GZIP,False
6252432,s30_e025_1arc_v3.se,Gray,HFF,False
3394507,s30_e025_1arc_v3.se,Gray,LZ77,False
2874253,s30_e025_1arc_v3.se,Gray,LZO,False
2830843,s30_e025_1arc_v3.se,Gray,LZW,False
8426256,s30_e025_1arc_v3.se,Gray,RLE,False
2300221,s30_e025_1arc_v3.se,Raster,GZIP,False
2964635,s30_e025_1arc_v3.se,Hilbert,BWT77,False
1899413,s30_e025_1arc_v3.se,Hilbert,BWTW,False
1379170,s30_e025_1arc_v3.se,Hilbert,BZIP2,False
2229202,s30_e025_1arc_v3.se,Hilbert,GZIP,False
6252432,s30_e025_1arc_v3.se,Hilbert,HFF,False
3111533,s30_e025_1arc_v3.se,Hilbert,LZ77,False
2662121,s30_e025_1arc_v3.se,Hilbert,LZO,False
2575137,s30_e025_1arc_v3.se,Hilbert,LZW,False
7827426,s30_e025_1arc_v3.se,Hilbert,RLE,False
6252432,s30_e025_1arc_v3.se,Raster,HFF,False
3128955,s30_e025_1arc_v3.se,Raster,LZ77,False
2804879,s30_e025_1arc_v3.se,Raster,LZO,False
3370967,s30_e025_1arc_v3.se,Raster,LZW,False
3261302,s30_e025_1arc_v3.se,Morton,BWT77,False
2177298,s30_e025_1arc_v3.se,Morton,BWTW,False
1583978,s30_e025_1arc_v3.se,Morton,BZIP2,False
2407224,s30_e025_1arc_v3.se,Morton,GZIP,False
6252432,s30_e025_1arc_v3.se,Morton,HFF,False
3318429,s30_e025_1arc_v3.se,Morton,LZ77,False
2826086,s30_e025_1arc_v3.se,Morton,LZO,False
2768126,s30_e025_1arc_v3.se,Morton,LZW,False
8421765,s30_e025_1arc_v3.se,Morton,RLE,False
7591242,s30_e025_1arc_v3.se,Raster,RLE,False
3210084,s30_e025_1arc_v3.sw,Raster,BWT77,False
2141853,s30_e025_1arc_v3.sw,Raster,BWTW,False
1530273,s30_e025_1arc_v3.sw,Raster,BZIP2,False
3945870,s30_e025_1arc_v3.sw,Gray,BWT77,False
2748770,s30_e025_1arc_v3.sw,Gray,BWTW,False
1982897,s30_e025_1arc_v3.sw,Gray,BZIP2,False
2939678,s30_e025_1arc_v3.sw,Gray,GZIP,False
6731095,s30_e025_1arc_v3.sw,Gray,HFF,False
3979703,s30_e025_1arc_v3.sw,Gray,LZ77,False
3298124,s30_e025_1arc_v3.sw,Gray,LZO,False
3312387,s30_e025_1arc_v3.sw,Gray,LZW,False
9499023,s30_e025_1arc_v3.sw,Gray,RLE,False
2833741,s30_e025_1arc_v3.sw,Raster,GZIP,False
3453681,s30_e025_1arc_v3.sw,Hilbert,BWT77,False
2345642,s30_e025_1arc_v3.sw,Hilbert,BWTW,False
1680825,s30_e025_1arc_v3.sw,Hilbert,BZIP2,False
2715280,s30_e025_1arc_v3.sw,Hilbert,GZIP,False
6731095,s30_e025_1arc_v3.sw,Hilbert,HFF,False
3624911,s30_e025_1arc_v3.sw,Hilbert,LZ77,False
3100340,s30_e025_1arc_v3.sw,Hilbert,LZO,False
3057028,s30_e025_1arc_v3.sw,Hilbert,LZW,False
9054339,s30_e025_1arc_v3.sw,Hilbert,RLE,False
6731095,s30_e025_1arc_v3.sw,Raster,HFF,False
3586183,s30_e025_1arc_v3.sw,Raster,LZ77,False
3304964,s30_e025_1arc_v3.sw,Raster,LZO,False
4063606,s30_e025_1arc_v3.sw,Raster,LZW,False
3814991,s30_e025_1arc_v3.sw,Morton,BWT77,False
2642729,s30_e025_1arc_v3.sw,Morton,BWTW,False
1894665,s30_e025_1arc_v3.sw,Morton,BZIP2,False
2883404,s30_e025_1arc_v3.sw,Morton,GZIP,False
6731095,s30_e025_1arc_v3.sw,Morton,HFF,False
3878047,s30_e025_1arc_v3.sw,Morton,LZ77,False
3252222,s30_e025_1arc_v3.sw,Morton,LZO,False
3238612,s30_e025_1arc_v3.sw,Morton,LZW,False
9483804,s30_e025_1arc_v3.sw,Morton,RLE,False
8851509,s30_e025_1arc_v3.sw,Raster,RLE,False
2944191,s30_e026_1arc_v3.ne,Raster,BWT77,False
1899339,s30_e026_1arc_v3.ne,Raster,BWTW,False
1357444,s30_e026_1arc_v3.ne,Raster,BZIP2,False
3632361,s30_e026_1arc_v3.ne,Gray,BWT77,False
2504850,s30_e026_1arc_v3.ne,Gray,BWTW,False
1798785,s30_e026_1arc_v3.ne,Gray,BZIP2,False
2725752,s30_e026_1arc_v3.ne,Gray,GZIP,False
6773276,s30_e026_1arc_v3.ne,Gray,HFF,False
3682256,s30_e026_1arc_v3.ne,Gray,LZ77,False
3103278,s30_e026_1arc_v3.ne,Gray,LZO,False
3157568,s30_e026_1arc_v3.ne,Gray,LZW,False
8882529,s30_e026_1arc_v3.ne,Gray,RLE,False
2611692,s30_e026_1arc_v3.ne,Raster,GZIP,False
3120994,s30_e026_1arc_v3.ne,Hilbert,BWT77,False
2058702,s30_e026_1arc_v3.ne,Hilbert,BWTW,False
1477908,s30_e026_1arc_v3.ne,Hilbert,BZIP2,False
2455436,s30_e026_1arc_v3.ne,Hilbert,GZIP,False
6773276,s30_e026_1arc_v3.ne,Hilbert,HFF,False
3322003,s30_e026_1arc_v3.ne,Hilbert,LZ77,False
2869377,s30_e026_1arc_v3.ne,Hilbert,LZO,False
2857866,s30_e026_1arc_v3.ne,Hilbert,LZW,False
8292570,s30_e026_1arc_v3.ne,Hilbert,RLE,False
6773276,s30_e026_1arc_v3.ne,Raster,HFF,False
3375222,s30_e026_1arc_v3.ne,Raster,LZ77,False
3110007,s30_e026_1arc_v3.ne,Raster,LZO,False
4134497,s30_e026_1arc_v3.ne,Raster,LZW,False
3503031,s30_e026_1arc_v3.ne,Morton,BWT77,False
2398067,s30_e026_1arc_v3.ne,Morton,BWTW,False
1721054,s30_e026_1arc_v3.ne,Morton,BZIP2,False
2654868,s30_e026_1arc_v3.ne,Morton,GZIP,False
6773276,s30_e026_1arc_v3.ne,Morton,HFF,False
3583040,s30_e026_1arc_v3.ne,Morton,LZ77,False
3043991,s30_e026_1arc_v3.ne,Morton,LZO,False
3070394,s30_e026_1arc_v3.ne,Morton,LZW,False
8896824,s30_e026_1arc_v3.ne,Morton,RLE,False
8098995,s30_e026_1arc_v3.ne,Raster,RLE,False
2797198,s30_e026_1arc_v3.nw,Raster,BWT77,False
1759210,s30_e026_1arc_v3.nw,Raster,BWTW,False
1286628,s30_e026_1arc_v3.nw,Raster,BZIP2,False
3305716,s30_e026_1arc_v3.nw,Gray,BWT77,False
2228311,s30_e026_1arc_v3.nw,Gray,BWTW,False
1627446,s30_e026_1arc_v3.nw,Gray,BZIP2,False
2441148,s30_e026_1arc_v3.nw,Gray,GZIP,False
6213200,s30_e026_1arc_v3.nw,Gray,HFF,False
3356338,s30_e026_1arc_v3.nw,Gray,LZ77,False
2862971,s30_e026_1arc_v3.nw,Gray,LZO,False
2802593,s30_e026_1arc_v3.nw,Gray,LZW,False
8513181,s30_e026_1arc_v3.nw,Gray,RLE,False
2314048,s30_e026_1arc_v3.nw,Raster,GZIP,False
2902897,s30_e026_1arc_v3.nw,Hilbert,BWT77,False
1861851,s30_e026_1arc_v3.nw,Hilbert,BWTW,False
1361961,s30_e026_1arc_v3.nw,Hilbert,BZIP2,False
2209184,s30_e026_1arc_v3.nw,Hilbert,GZIP,False
6213200,s30_e026_1arc_v3.nw,Hilbert,HFF,False
3072438,s30_e026_1arc_v3.nw,Hilbert,LZ77,False
2655160,s30_e026_1arc_v3.nw,Hilbert,LZO,False
2547492,s30_e026_1arc_v3.nw,Hilbert,LZW,False
7910757,s30_e026_1arc_v3.nw,Hilbert,RLE,False
6213200,s30_e026_1arc_v3.nw,Raster,HFF,False
3129824,s30_e026_1arc_v3.nw,Raster,LZ77,False
2835375,s30_e026_1arc_v3.nw,Raster,LZO,False
3410926,s30_e026_1arc_v3.nw,Raster,LZW,False
3201708,s30_e026_1arc_v3.nw,Morton,BWT77,False
2139809,s30_e026_1arc_v3.nw,Morton,BWTW,False
1563369,s30_e026_1arc_v3.nw,Morton,BZIP2,False
2380113,s30_e026_1arc_v3.nw,Morton,GZIP,False
6213200,s30_e026_1arc_v3.nw,Morton,HFF,False
3266736,s30_e026_1arc_v3.nw,Morton,LZ77,False
2813865,s30_e026_1arc_v3.nw,Morton,LZO,False
2729582,s30_e026_1arc_v3.nw,Morton,LZW,False
8525331,s30_e026_1arc_v3.nw,Morton,RLE,False
7712034,s30_e026_1arc_v3.nw,Raster,RLE,False
2876338,s30_e026_1arc_v3.se,Raster,BWT77,False
1826691,s30_e026_1arc_v3.se,Raster,BWTW,False
1323572,s30_e026_1arc_v3.se,Raster,BZIP2,False
3628409,s30_e026_1arc_v3.se,Gray,BWT77,False
2494426,s30_e026_1arc_v3.se,Gray,BWTW,False
1796401,s30_e026_1arc_v3.se,Gray,BZIP2,False
2730388,s30_e026_1arc_v3.se,Gray,GZIP,False
6725883,s30_e026_1arc_v3.se,Gray,HFF,False
3681611,s30_e026_1arc_v3.se,Gray,LZ77,False
3103226,s30_e026_1arc_v3.se,Gray,LZO,False
3204647,s30_e026_1arc_v3.se,Gray,LZW,False
8811618,s30_e026_1arc_v3.se,Gray,RLE,False
2527937,s30_e026_1arc_v3.se,Raster,GZIP,False
3077327,s30_e026_1arc_v3.se,Hilbert,BWT77,False
2019110,s30_e026_1arc_v3.se,Hilbert,BWTW,False
1456055,s30_e026_1arc_v3.se,Hilbert,BZIP2,False
2452679,s30_e026_1arc_v3.se,Hilbert,GZIP,False
6725883,s30_e026_1arc_v3.se,Hilbert,HFF,False
3315035,s30_e026_1arc_v3.se,Hilbert,LZ77,False
2858457,s30_e026_1arc_v3.se,Hilbert,LZO,False
2898089,s30_e026_1arc_v3.se,Hilbert,LZW,False
8191872,s30_e026_1arc_v3.se,Hilbert,RLE,False
6725883,s30_e026_1arc_v3.se,Raster,HFF,False
3293825,s30_e026_1arc_v3.se,Raster,LZ77,False
3006325,s30_e026_1arc_v3.se,Raster,LZO,False
3982798,s30_e026_1arc_v3.se,Raster,LZW,False
3485027,s30_e026_1arc_v3.se,Morton,BWT77,False
2375944,s30_e026_1arc_v3.se,Morton,BWTW,False
1708114,s30_e026_1arc_v3.se,Morton,BZIP2,False
2644357,s30_e026_1arc_v3.se,Morton,GZIP,False
6725883,s30_e026_1arc_v3.se,Morton,HFF,False
3562681,s30_e026_1arc_v3.se,Morton,LZ77,False
3027104,s30_e026_1arc_v3.se,Morton,LZO,False
3099706,s30_e026_1arc_v3.se,Morton,LZW,False
8820354,s30_e026_1arc_v3.se,Morton,RLE,False
7978500,s30_e026_1arc_v3.se,Raster,RLE,False
2837421,s30_e026_1arc_v3.sw,Raster,BWT77,False
1784287,s30_e026_1arc_v3.sw,Raster,BWTW,False
1287328,s30_e026_1arc_v3.sw,Raster,BZIP2,False
3467901,s30_e026_1arc_v3.sw,Gray,BWT77,False
2355225,s30_e026_1arc_v3.sw,Gray,BWTW,False
1714235,s30_e026_1arc_v3.sw,Gray,BZIP2,False
2595456,s30_e026_1arc_v3.sw,Gray,GZIP,False
6784611,s30_e026_1arc_v3.sw,Gray,HFF,False
3541833,s30_e026_1arc_v3.sw,Gray,LZ77,False
2982805,s30_e026_1arc_v3.sw,Gray,LZO,False
3019308,s30_e026_1arc_v3.sw,Gray,LZW,False
8607807,s30_e026_1arc_v3.sw,Gray,RLE,False
2479162,s30_e026_1arc_v3.sw,Raster,GZIP,False
2993366,s30_e026_1arc_v3.sw,Hilbert,BWT77,False
1930332,s30_e026_1arc_v3.sw,Hilbert,BWTW,False
1397066,s30_e026_1arc_v3.sw,Hilbert,BZIP2,False
2334647,s30_e026_1arc_v3.sw,Hilbert,GZIP,False
6784611,s30_e026_1arc_v3.sw,Hilbert,HFF,False
3209766,s30_e026_1arc_v3.sw,Hilbert,LZ77,False
2751396,s30_e026_1arc_v3.sw,Hilbert,LZO,False
2736380,s30_e026_1arc_v3.sw,Hilbert,LZW,False
7972683,s30_e026_1arc_v3.sw,Hilbert,RLE,False
6784611,s30_e026_1arc_v3.sw,Raster,HFF,False
3264821,s30_e026_1arc_v3.sw,Raster,LZ77,False
2981676,s30_e026_1arc_v3.sw,Raster,LZO,False
3990476,s30_e026_1arc_v3.sw,Raster,LZW,False
3344290,s30_e026_1arc_v3.sw,Morton,BWT77,False
2249118,s30_e026_1arc_v3.sw,Morton,BWTW,False
1632618,s30_e026_1arc_v3.sw,Morton,BZIP2,False
2519361,s30_e026_1arc_v3.sw,Morton,GZIP,False
6784611,s30_e026_1arc_v3.sw,Morton,HFF,False
3443313,s30_e026_1arc_v3.sw,Morton,LZ77,False
2919765,s30_e026_1arc_v3.sw,Morton,LZO,False
2935706,s30_e026_1arc_v3.sw,Morton,LZW,False
8612229,s30_e026_1arc_v3.sw,Morton,RLE,False
7775949,s30_e026_1arc_v3.sw,Raster,RLE,False
4166979,s30_e027_1arc_v3.ne,Raster,BWT77,False
2960890,s30_e027_1arc_v3.ne,Raster,BWTW,False
1939063,s30_e027_1arc_v3.ne,Raster,BZIP2,False
5462011,s30_e027_1arc_v3.ne,Gray,BWT77,False
4038475,s30_e027_1arc_v3.ne,Gray,BWTW,False
2696529,s30_e027_1arc_v3.ne,Gray,BZIP2,False
4006081,s30_e027_1arc_v3.ne,Gray,GZIP,False
